name,asciiname,country,lat,lon,timezone,population
Augsburg,Augsburg,DE,48.37154,10.89851,Europe/Berlin,301105
Valladolid,Valladolid,ES,41.65541,-4.72353,Europe/Madrid,300618
Miri,Miri,MY,4.39928,113.99163,Asia/Kuching,300543
Xinyi,Xinyi,CN,34.38424,118.34617,Asia/Shanghai,300511
Mardan,Mardan,PK,34.19794,72.04965,Asia/Karachi,300424
Surgut,Surgut,RU,61.25757,73.41775,Asia/Yekaterinburg,300367
Swansea,Swansea,GB,51.62079,-3.94323,Europe/London,300352
San Pablo,San Pablo,PH,14.0683,121.3256,Asia/Manila,300166
Newcastle upon Tyne,Newcastle upon Tyne,GB,54.97328,-1.61396,Europe/London,300125
Gundupālaiyam,Gundupalaiyam,IN,11.94096,79.80294,Asia/Kolkata,300104
Gatineau,Gatineau,CA,45.47723,-75.70164,America/Toronto,300045
Yangshuo,Yangshuo,CN,24.78081,110.48967,Asia/Shanghai,300000
Biñan,Binan,PH,14.34267,121.08071,Asia/Manila,300000
Malir Cantonment,Malir Cantonment,PK,24.94343,67.20591,Asia/Karachi,300000
Winejok,Winejok,SS,9.01222,27.57081,Africa/Juba,300000
Batikent,Batikent,TR,39.96833,32.73083,Europe/Istanbul,300000
Mérida,Merida,VE,8.57899,-71.16922,America/Caracas,300000
Linqu,Linqu,CN,36.51556,118.53972,Asia/Shanghai,299646
Uruapan,Uruapan,MX,19.41677,-102.05842,America/Mexico_City,299523
Pātan,Patan,NP,27.67658,85.31417,Asia/Kathmandu,299283
Fergana,Fergana,UZ,40.38421,71.78432,Asia/Tashkent,299200
Bahía Blanca,Bahia Blanca,AR,-38.7176,-62.26545,America/Argentina/Buenos_Aires,299101
Santol,Santol,PH,15.16222,120.5675,Asia/Manila,298976
Kaolack,Kaolack,SN,14.15197,-16.07259,Africa/Dakar,298904
Jember,Jember,ID,-8.17211,113.69953,Asia/Jakarta,298585
Aomori,Aomori,JP,40.81667,140.73333,Asia/Tokyo,298394
Bārāsat,Barasat,IN,22.72154,88.48198,Asia/Kolkata,298127
Mulugu,Mulugu,IN,18.191,79.943,Asia/Kolkata,297671
Bihār Sharīf,Bihar Sharif,IN,25.20084,85.52389,Asia/Kolkata,297268
Grozny,Grozny,RU,43.31195,45.68895,Europe/Moscow,297137
Boma,Boma,CD,-5.85098,13.05364,Africa/Kinshasa,297009
Bāli,Bali,IN,22.64859,88.34115,Asia/Kolkata,296973
Pu'er,Pu'er,CN,22.78863,100.97481,Asia/Shanghai,296565
Rāmpur,Rampur,IN,28.81014,79.02699,Asia/Kolkata,296418
Darbhanga,Darbhanga,IN,26.15216,85.89707,Asia/Kolkata,296039
Panipat,Panipat,IN,29.38747,76.96825,Asia/Kolkata,295970
Mwene,Mwene,CD,-9.81697,22.87023,Africa/Lubumbashi,295683
Białystok,Bialystok,PL,53.13333,23.16433,Europe/Warsaw,295683
Rufisque,Rufisque,SN,14.71542,-17.27334,Africa/Dakar,295459
Murmansk,Murmansk,RU,68.96778,33.09922,Europe/Moscow,295374
Tirupati,Tirupati,IN,13.63551,79.41989,Asia/Kolkata,295323
Southend-on-Sea,Southend-on-Sea,GB,51.53782,0.71433,Europe/London,295310
Lincoln,Lincoln,US,40.8,-96.66696,America/Chicago,294757
Phu Quoc,Phu Quoc,VN,10.22409,103.97156,Asia/Ho_Chi_Minh,294419
Baiyin,Baiyin,CN,36.54696,104.17023,Asia/Shanghai,294400
Fukushima,Fukushima,JP,37.75,140.46667,Asia/Tokyo,294237
Bergen,Bergen,NO,60.39299,5.32415,Europe/Oslo,294029
Greater Noida,Greater Noida,IN,28.49615,77.53601,Asia/Kolkata,293908
Noida,Noida,IN,28.58,77.33,Asia/Kolkata,293908
Tambov,Tambov,RU,52.73632,41.44102,Europe/Moscow,293661
Vigo,Vigo,ES,42.23282,-8.72264,Europe/Madrid,293642
Palangkaraya,Palangkaraya,ID,-2.20833,113.91667,Asia/Pontianak,293500
Aizawl,Aizawl,IN,23.72894,92.71791,Asia/Kolkata,293416
Thanh Xuân,Thanh Xuan,VN,20.99472,105.79977,Asia/Bangkok,293292
Al Hufūf,Al Hufuf,SA,25.36467,49.58764,Asia/Riyadh,293179
Cholula,Cholula,MX,19.06406,-98.30352,America/Mexico_City,292881
Gandhinagar,Gandhinagar,IN,23.21667,72.68333,Asia/Kolkata,292797
Semey,Semey,KZ,50.42064,80.25025,Asia/Almaty,292780
Cầu Giấy,Cau Giay,VN,21.03228,105.80073,Asia/Bangkok,292536
Dindigul,Dindigul,IN,10.36896,77.98036,Asia/Kolkata,292512
Ponta Grossa,Ponta Grossa,BR,-25.095,-50.16194,America/Sao_Paulo,292177
Gaozhou,Gaozhou,CN,21.91965,110.85678,Asia/Shanghai,292164
Kamoke,Kamoke,PK,31.97526,74.22304,Asia/Karachi,291980
Limeira,Limeira,BR,-22.56472,-47.40167,America/Sao_Paulo,291869
Thanjavur,Thanjavur,IN,10.78523,79.13909,Asia/Kolkata,291067
Kariega,Kariega,ZA,-33.75562,25.40074,Africa/Johannesburg,291052
Adıyaman,Adiyaman,TR,37.76441,38.27629,Europe/Istanbul,290883
Al Mubarraz,Al Mubarraz,SA,25.40768,49.59028,Asia/Riyadh,290802
Resistencia,Resistencia,AR,-27.46363,-58.98665,America/Argentina/Cordoba,290793
Morioka,Morioka,JP,39.7,141.15,Asia/Tokyo,290700
Atyrau,Atyrau,KZ,47.1048,51.88427,Asia/Atyrau,290700
Sector 2,Sector 2,RO,44.4528,26.13321,Europe/Bucharest,290507
Xiuying,Xiuying,CN,20.00073,110.29359,Asia/Shanghai,290000
San Cristóbal,San Cristobal,VE,7.76593,-72.23576,America/Caracas,289852
Karīmnagar,Karimnagar,IN,18.43915,79.12856,Asia/Kolkata,289821
Victoria,Victoria,CA,48.4359,-123.35155,America/Vancouver,289625
Anchorage,Anchorage,US,61.21806,-149.90028,America/Anchorage,289600
Dewas,Dewas,IN,22.96585,76.05526,Asia/Kolkata,289550
Batna,Batna,DZ,35.55597,6.17414,Africa/Algiers,289504
Kaunas,Kaunas,LT,54.90156,23.90909,Europe/Vilnius,289380
Sonīpat,Sonipat,IN,28.99478,77.01937,Asia/Kolkata,289333
Machala,Machala,EC,-3.25886,-79.95876,America/Guayaquil,289141
Wiesbaden,Wiesbaden,DE,50.08601,8.24435,Europe/Berlin,288850
Zeytinburnu,Zeytinburnu,TR,40.99441,28.90417,Europe/Istanbul,288743
Meads,Meads,US,38.41258,-82.70905,America/New_York,288649
Kabwe,Kabwe,ZM,-14.4469,28.44644,Africa/Lusaka,288598
Cileungsir,Cileungsir,ID,-6.39472,106.95917,Asia/Jakarta,288347
Sinŭiju,Sinuiju,KP,40.10056,124.39806,Asia/Pyongyang,288112
Meguro,Meguro,JP,35.6322,139.70174,Asia/Tokyo,288088
Sector 4,Sector 4,RO,44.37571,26.12085,Europe/Bucharest,287828
Sumida,Sumida,JP,35.73289,139.82085,Asia/Tokyo,287766
Ibaraki,Ibaraki,JP,34.81641,135.56828,Asia/Tokyo,287730
Bắc Ninh,Bac Ninh,VN,21.18608,106.07631,Asia/Bangkok,287658
Ichalkaranji,Ichalkaranji,IN,16.69117,74.46054,Asia/Kolkata,287353
Marienthal,Marienthal,DE,53.56667,10.08333,Europe/Berlin,287101
Phú Mỹ,Phu My,VN,10.63333,107.06667,Asia/Ho_Chi_Minh,287055
Ceilândia,Ceilandia,BR,-15.8091,-48.13096,America/Sao_Paulo,287023
Katowice,Katowice,PL,50.2597,19.02173,Europe/Warsaw,286960
Adapazarı,Adapazari,TR,40.78056,30.40333,Europe/Istanbul,286787
Sultanbeyli,Sultanbeyli,TR,40.96072,29.27067,Europe/Istanbul,286622
Cluj-Napoca,Cluj-Napoca,RO,46.76667,23.6,Europe/Bucharest,286598
Gunpo,Gunpo,KR,37.3675,126.94694,Asia/Seoul,286485
Songea,Songea,TZ,-10.68333,35.65,Africa/Dar_es_Salaam,286285
Butembo,Butembo,CD,0.14164,29.29117,Africa/Lubumbashi,286242
Tacna,Tacna,PE,-18.01465,-70.25362,America/Lima,286240
Sumaré,Sumare,BR,-22.82194,-47.26694,America/Sao_Paulo,286211
Long Xuyên,Long Xuyen,VN,10.38639,105.43518,Asia/Ho_Chi_Minh,286140
Savar,Savar,BD,23.84858,90.25002,Asia/Dhaka,286008
Bathinda,Bathinda,IN,30.20747,74.93893,Asia/Kolkata,285788
Henderson,Henderson,US,36.0397,-114.98194,America/Los_Angeles,285667
Jālna,Jalna,IN,19.84102,75.88636,Asia/Kolkata,285577
Sekondi,Sekondi,GH,4.93422,-1.71454,Africa/Accra,285506
Kyengera,Kyengera,UG,0.29517,32.50159,Africa/Kampala,285400
Greensboro,Greensboro,US,36.07264,-79.79198,America/New_York,285342
Haifa,Haifa,IL,32.81303,34.99928,Asia/Jerusalem,285316
Århus,Arhus,DK,56.15674,10.21076,Europe/Copenhagen,285273
Viamão,Viamao,BR,-30.08111,-51.02333,America/Sao_Paulo,285269
Dengzhou,Dengzhou,CN,32.68273,112.08873,Asia/Shanghai,285032
Artux,Artux,CN,39.70842,76.17971,Asia/Urumqi,285000
Chuncheon,Chuncheon,KR,37.87472,127.73417,Asia/Seoul,284855
Alto Barinas,Alto Barinas,VE,8.5931,-70.2261,America/Caracas,284289
Mbour,Mbour,SN,14.42196,-16.96375,Africa/Dakar,284189
Brighton,Brighton,GB,50.82838,-0.13947,Europe/London,283870
Karlsruhe,Karlsruhe,DE,49.00937,8.40444,Europe/Berlin,283799
Port Moresby,Port Moresby,PG,-9.47723,147.15089,Pacific/Port_Moresby,283733
Santa Maria,Santa Maria,BR,-29.68417,-53.80694,America/Sao_Paulo,283677
Minya,Minya,EG,28.09193,30.75813,Africa/Cairo,283605
Plano,Plano,US,33.01984,-96.69889,America/Chicago,283558
Ichihara,Ichihara,JP,35.51667,140.08333,Asia/Tokyo,283531
Qibao,Qibao,CN,31.15267,121.35688,Asia/Shanghai,283352
Kirāri Sulemānnagar,Kirari Sulemannagar,IN,28.69736,77.0648,Asia/Kolkata,283211
Cainta,Cainta,PH,14.5786,121.1222,Asia/Manila,283172
Pétionville,Petionville,HT,18.5125,-72.28528,America/Port-au-Prince,283052
Satna,Satna,IN,24.57726,80.82719,Asia/Kolkata,282977
Geelong,Geelong,AU,-38.14711,144.36069,Australia/Melbourne,282809
Tegal,Tegal,ID,-6.8694,109.1402,Asia/Jakarta,282781
Chernihiv,Chernihiv,UA,51.50541,31.28656,Europe/Kyiv,282747
Xinyuan,Xinyuan,CN,43.42649,83.24959,Asia/Urumqi,282718
Ba Vì,Ba Vi,VN,21.08333,105.38333,Asia/Bangkok,282600
Valparaíso,Valparaiso,CL,-33.036,-71.62963,America/Santiago,282448
Ica,Ica,PE,-14.07538,-75.73422,America/Lima,282407
Tin Shui Wai,Tin Shui Wai,HK,22.45679,114.00234,Asia/Hong_Kong,282400
Purnia,Purnia,IN,25.77895,87.47422,Asia/Kolkata,282248
Newark,Newark,US,40.73566,-74.17237,America/New_York,281944
Itagüí,Itaguei,CO,6.18461,-75.59913,America/Bogota,281853
Nicolás Romero,Nicolas Romero,MX,19.64177,-99.3068,America/Mexico_City,281799
Gebze,Gebze,TR,40.80276,29.43068,Europe/Istanbul,281436
Lichinga,Lichinga,MZ,-13.31278,35.24056,Africa/Maputo,281341
Narsingdi,Narsingdi,BD,23.92298,90.71768,Asia/Dhaka,281080
Sfax,Sfax,TN,34.74056,10.76028,Africa/Tunis,280566
Zumpango,Zumpango,MX,19.7967,-99.09946,America/Mexico_City,280455
Solomyansk,Solomyansk,UA,50.42838,30.45211,Europe/Kyiv,280400
Merkezefendi,Merkezefendi,TR,37.80544,29.04236,Europe/Istanbul,280341
Madison,Madison,US,43.07305,-89.40123,America/Chicago,280305
Bukhara,Bukhara,UZ,39.77026,64.43069,Asia/Samarkand,280187
Wollongong,Wollongong,AU,-34.424,150.89345,Australia/Sydney,280153
Mingora,Mingora,PK,34.7795,72.36265,Asia/Karachi,279914
Volta Redonda,Volta Redonda,BR,-22.52306,-44.10417,America/Sao_Paulo,279898
Ostrava,Ostrava,CZ,49.83465,18.28204,Europe/Prague,279791
St. Louis,St. Louis,US,38.62727,-90.19789,America/Chicago,279695
Poltava,Poltava,UA,49.58925,34.55367,Europe/Kyiv,279593
Efon-Alaaye,Efon-Alaaye,NG,7.65649,4.92235,Africa/Lagos,279319
Binjai,Binjai,ID,3.6001,98.4854,Asia/Jakarta,279302
Petrozavodsk,Petrozavodsk,RU,61.78491,34.34691,Europe/Moscow,279190
Enshi,Enshi,CN,30.3,109.48333,Asia/Shanghai,279185
Taganrog,Taganrog,RU,47.23627,38.9053,Europe/Moscow,279056
Santa Teresa del Tuy,Santa Teresa del Tuy,VE,10.23291,-66.66474,America/Caracas,278890
South Dublin,South Dublin,IE,53.29026,-6.34151,Europe/Dublin,278749
Quảng Ngãi,Quang Ngai,VN,15.12047,108.79232,Asia/Ho_Chi_Minh,278496
Qarshi,Qarshi,UZ,38.86056,65.78905,Asia/Samarkand,278300
Tanghe,Tanghe,CN,32.68545,112.83234,Asia/Shanghai,278055
Coacalco,Coacalco,MX,19.62923,-99.10689,America/Mexico_City,277959
Sincelejo,Sincelejo,CO,9.3045,-75.3905,America/Bogota,277773
Zoucheng,Zoucheng,CN,35.40056,116.96556,Asia/Shanghai,277400
Khomeynī Shahr,Khomeyni Shahr,IR,32.6856,51.53609,Asia/Tehran,277334
Kostroma,Kostroma,RU,57.76638,40.92828,Europe/Moscow,277280
Imphal,Imphal,IN,24.80805,93.9442,Asia/Kolkata,277196
Gagnoa,Gagnoa,CI,6.13193,-5.9506,Africa/Abidjan,277044
Ulu Bedok,Ulu Bedok,SG,1.33333,103.93333,Asia/Singapore,276990
Bedok New Town,Bedok New Town,SG,1.32639,103.94167,Asia/Singapore,276990
Owo,Owo,NG,7.1962,5.58681,Africa/Lagos,276574
Suncheon,Suncheon,KR,34.9505,127.48784,Asia/Seoul,276375
Fangchenggang,Fangchenggang,CN,21.76945,108.35661,Asia/Shanghai,276315
Komsomolsk-on-Amur,Komsomolsk-on-Amur,RU,50.55034,137.00995,Asia/Vladivostok,275908
Abbottabad,Abbottabad,PK,34.1463,73.21168,Asia/Karachi,275890
Kaili,Kaili,CN,26.58583,107.97972,Asia/Shanghai,275745
Hakodate,Hakodate,JP,41.77583,140.73667,Asia/Tokyo,275730
Yamoussoukro,Yamoussoukro,CI,6.82055,-5.27674,Africa/Abidjan,275686
Bab Ezzouar,Bab Ezzouar,DZ,36.72615,3.18291,Africa/Algiers,275630
Strasbourg,Strasbourg,FR,48.58392,7.74553,Europe/Paris,274845
Pematangsiantar,Pematangsiantar,ID,2.9595,99.0687,Asia/Jakarta,274838
Saugor,Saugor,IN,23.83877,78.73874,Asia/Kolkata,274556
Neihu,Neihu,TW,25.0815,121.58809,Asia/Taipei,274538
Tsu,Tsu,JP,34.73333,136.51667,Asia/Tokyo,274537
Xingning,Xingning,CN,24.1483,115.72272,Asia/Shanghai,274499
Linxia Chengguanzhen,Linxia Chengguanzhen,CN,35.60028,103.20639,Asia/Shanghai,274466
Khmelnytskyi,Khmelnytskyi,UA,49.41835,26.97936,Europe/Kyiv,274452
Kushinagar,Kushinagar,IN,26.74134,83.88689,Asia/Kolkata,274403
Loja,Loja,EC,-3.99313,-79.20422,America/Guayaquil,274112
Tai Po,Tai Po,HK,22.45007,114.16877,Asia/Hong_Kong,274100
Isfara,Isfara,TJ,40.12649,70.62526,Asia/Dushanbe,274000
Luena,Luena,AO,-11.78333,19.91667,Africa/Luanda,273675
Pasarkemis,Pasarkemis,ID,-6.17028,106.53028,Asia/Jakarta,273659
Taboão da Serra,Taboao da Serra,BR,-23.62611,-46.79167,America/Sao_Paulo,273542
Istaravshan,Istaravshan,TJ,39.9142,69.00328,Asia/Dushanbe,273500
Turpan,Turpan,CN,42.94769,89.17886,Asia/Urumqi,273385
Rourkela,Rourkela,IN,22.22496,84.86414,Asia/Kolkata,273317
Yao,Yao,JP,34.61667,135.6,Asia/Tokyo,273213
Banī Suwayf,Bani Suwayf,EG,29.07441,31.09785,Africa/Cairo,273151
Nagar Naluākot,Nagar Naluakot,BD,24.15608,90.7728,Asia/Dhaka,273000
Guantánamo,Guantanamo,CU,20.14444,-75.20917,America/Havana,272801
Baguio,Baguio,PH,16.41639,120.59306,Asia/Manila,272714
Petrópolis,Petropolis,BR,-22.505,-43.17861,America/Sao_Paulo,272691
Ar Rayyān,Ar Rayyan,QA,25.29194,51.42444,Asia/Qatar,272465
Polokwane,Polokwane,ZA,-23.90449,29.46885,Africa/Johannesburg,272461
Ljubljana,Ljubljana,SI,46.05108,14.50513,Europe/Ljubljana,272220
Jalālābād,Jalalabad,AF,34.42647,70.45153,Asia/Kabul,271900
Deir ez-Zor,Deir ez-Zor,SY,35.33588,40.14084,Asia/Damascus,271800
Gijón,Gijon,ES,43.53573,-5.66152,Europe/Madrid,271780
Hafar Al-Batin,Hafar Al-Batin,SA,28.43279,45.97077,Asia/Riyadh,271642
Kakogawachō-honmachi,Kakogawacho-honmachi,JP,34.76943,134.82905,Asia/Tokyo,271634
Sector 5,Sector 5,RO,44.38808,26.07144,Europe/Bucharest,271575
Quận Sáu,Quan Sau,VN,10.7468,106.64903,Asia/Ho_Chi_Minh,271050
Capao Redondo,Capao Redondo,BR,-23.66877,-46.78051,America/Sao_Paulo,270767
Mỹ Tho,My Tho,VN,10.36004,106.35996,Asia/Ho_Chi_Minh,270700
Mito,Mito,JP,36.35,140.45,Asia/Tokyo,270685
Derby,Derby,GB,52.92277,-1.47663,Europe/London,270468
Dessie,Dessie,ET,11.13333,39.63333,Africa/Addis_Ababa,270400
São José,Sao Jose,BR,-27.61528,-48.6275,America/Sao_Paulo,270299
Hạ Long,Ha Long,VN,20.95045,107.07336,Asia/Bangkok,270054
Gelsenkirchen,Gelsenkirchen,DE,51.50508,7.09654,Europe/Berlin,270028
Longling County,Longling County,CN,24.58663,98.68934,Asia/Shanghai,270000
Cherkasy,Cherkasy,UA,49.44452,32.05738,Europe/Kyiv,269836
Malolos,Malolos,PH,14.8443,120.81039,Asia/Manila,269809
Southampton,Southampton,GB,50.90395,-1.40428,Europe/London,269781
Kapar,Kapar,MY,3.13333,101.38333,Asia/Kuala_Lumpur,269627
Çorum,Corum,TR,40.54889,34.95333,Europe/Istanbul,269595
Ghulja,Ghulja,CN,43.91515,81.32151,Asia/Urumqi,269158
Eimsbüttel,Eimsbuettel,DE,53.57416,9.95679,Europe/Berlin,269118
Merlo,Merlo,AR,-34.66536,-58.72744,America/Argentina/Buenos_Aires,268961
Yeosu,Yeosu,KR,34.76062,127.66215,Asia/Seoul,268823
Durg,Durg,IN,21.19147,81.27619,Asia/Kolkata,268806
Fuling,Fuling,CN,29.70997,107.39391,Asia/Shanghai,268658
Mokpo,Mokpo,KR,34.81282,126.39181,Asia/Seoul,268402
Birgañj,Birganj,NP,27.01736,84.88047,Asia/Kathmandu,268273
Yoshkar-Ola,Yoshkar-Ola,RU,56.63877,47.89078,Europe/Moscow,268272
Russeifa,Russeifa,JO,32.01778,36.04639,Asia/Amman,268237
Shibīn al Kawm,Shibin al Kawm,EG,30.55258,31.00904,Africa/Cairo,267945
Parauapebas,Parauapebas,BR,-6.0675,-49.90222,America/Belem,267836
Mirpur Khas,Mirpur Khas,PK,25.5276,69.01255,Asia/Karachi,267833
Sengkang New Town,Sengkang New Town,SG,1.39167,103.89444,Asia/Singapore,267600
Floridablanca,Floridablanca,CO,7.06222,-73.08644,America/Bogota,267591
Tokushima,Tokushima,JP,34.06667,134.56667,Asia/Tokyo,267345
Sterlitamak,Sterlitamak,RU,53.63793,55.9533,Asia/Yekaterinburg,267231
Anantapur,Anantapur,IN,14.67784,77.60813,Asia/Kolkata,267161
Parnamirim,Parnamirim,BR,-5.91556,-35.26278,America/Fortaleza,267036
Gyeongsan-si,Gyeongsan-si,KR,35.82333,128.73778,Asia/Seoul,266951
Sohag,Sohag,EG,26.55695,31.69478,Africa/Cairo,266944
Nagaoka,Nagaoka,JP,37.45,138.85,Asia/Tokyo,266936
Sapopemba,Sapopemba,BR,-23.59556,-46.52472,America/Sao_Paulo,266715
Eixample,Eixample,ES,41.38896,2.16179,Europe/Madrid,266477
Bagerhat,Bagerhat,BD,22.65657,89.79123,Asia/Dhaka,266388
Hà Tĩnh,Ha Tinh,VN,18.34282,105.90569,Asia/Bangkok,266321
Saskatoon,Saskatoon,CA,52.13238,-106.66892,America/Regina,266141
Chengzhong,Chengzhong,CN,30.94454,113.55284,Asia/Shanghai,265886
Djelfa,Djelfa,DZ,34.67279,3.263,Africa/Algiers,265833
Chula Vista,Chula Vista,US,32.64005,-117.0842,America/Los_Angeles,265757
Shimonoseki,Shimonoseki,JP,33.95548,130.93713,Asia/Tokyo,265684
Toledo,Toledo,US,41.66394,-83.55521,America/New_York,265638
Kibaha,Kibaha,TZ,-6.76667,38.91667,Africa/Dar_es_Salaam,265360
Hulan Ergi,Hulan Ergi,CN,47.20417,123.63333,Asia/Shanghai,265344
Tampines Estate,Tampines Estate,SG,1.35806,103.94028,Asia/Singapore,265340
Bordeaux,Bordeaux,FR,44.84124,-0.58046,Europe/Paris,265328
Aachen,Aachen,DE,50.77664,6.08342,Europe/Berlin,265208
Gent,Gent,BE,51.05,3.71667,Europe/Brussels,265086
Gravataí,Gravatai,BR,-29.94218,-50.99278,America/Sao_Paulo,265074
Mantampay,Mantampay,PH,8.16667,124.21667,Asia/Manila,265032
Ratlām,Ratlam,IN,23.33033,75.04032,Asia/Kolkata,264914
Nogales,Nogales,MX,31.30862,-110.94217,America/Hermosillo,264782
El Daein,El Daein,SD,11.46186,26.12583,Africa/Khartoum,264734
Donghai,Donghai,CN,22.94593,115.64204,Asia/Shanghai,264709
Dezful,Dezful,IR,32.38114,48.40581,Asia/Tehran,264709
Gunsan,Gunsan,KR,35.97861,126.71139,Asia/Seoul,264656
Mossoró,Mossoro,BR,-5.1875,-37.34417,America/Fortaleza,264577
Rānipet,Ranipet,IN,12.92471,79.33331,Asia/Kolkata,264330
Brāhmanbāria,Brahmanbaria,BD,23.97464,91.11228,Asia/Dhaka,264326
Porto-Novo,Porto-Novo,BJ,6.49646,2.60359,Africa/Porto-Novo,264320
Chernivtsi,Chernivtsi,UA,48.29045,25.93241,Europe/Kyiv,264298
Jersey City,Jersey City,US,40.72816,-74.07764,America/New_York,264290
Manta,Manta,EC,-0.94937,-80.73137,America/Guayaquil,264281
Reno,Reno,US,39.52963,-119.8138,America/Los_Angeles,264165
Bégoua,Begoua,CF,4.45437,18.53475,Africa/Bangui,264067
Riobamba,Riobamba,EC,-1.66506,-78.65887,America/Guayaquil,264048
Sivas,Sivas,TR,39.74833,37.01611,Europe/Istanbul,264022
Wolverhampton,Wolverhampton,GB,52.58547,-2.12296,Europe/London,263700
Fanling,Fanling,HK,22.49487,114.13949,Asia/Hong_Kong,263200
Chiayi City,Chiayi City,TW,23.47917,120.44889,Asia/Taipei,263188
Dongtai,Dongtai,CN,32.85231,120.30947,Asia/Shanghai,262873
Fuchū,Fuchu,JP,35.67452,139.48216,Asia/Tokyo,262790
Jurong Town,Jurong Town,SG,1.33417,103.72278,Asia/Singapore,262730
Marāgheh,Maragheh,IR,37.39206,46.23909,Asia/Tehran,262604
Marāgheh,Maragheh,IR,35.82916,59.63324,Asia/Tehran,262604
Quilmes,Quilmes,AR,-34.72065,-58.25454,America/Argentina/Buenos_Aires,262379
Fukui-shi,Fukui-shi,JP,36.06443,136.22257,Asia/Tokyo,262328
Lal Bahadur Nagar,Lal Bahadur Nagar,IN,17.34769,78.55757,Asia/Kolkata,261987
Mönchengladbach,Moenchengladbach,DE,51.18539,6.44172,Europe/Berlin,261742
Bagong Silang,Bagong Silang,PH,14.7783,121.04487,Asia/Manila,261729
Zhytomyr,Zhytomyr,UA,50.26235,28.67913,Europe/Kyiv,261624
Karamay,Karamay,CN,45.58473,84.88724,Asia/Urumqi,261445
Sacomã,Sacoma,BR,-23.63083,-46.59817,America/Sao_Paulo,261436
Arrah,Arrah,IN,25.55629,84.66335,Asia/Kolkata,261430
Tongliao,Tongliao,CN,43.6125,122.26528,Asia/Shanghai,261110
Bariadi,Bariadi,TZ,-2.8,33.98333,Africa/Dar_es_Salaam,260927
Antsirabe,Antsirabe,MG,-19.86586,47.03333,Indian/Antananarivo,260907
Chandler,Chandler,US,33.30616,-111.84125,America/Phoenix,260828
Yei,Yei,SS,4.09444,30.67639,Africa/Juba,260720
Chilanzar,Chilanzar,UZ,41.28194,69.18111,Asia/Tashkent,260700
Tampere,Tampere,FI,61.49911,23.78712,Europe/Helsinki,260646
Mahajanga,Mahajanga,MG,-15.71667,46.31667,Indian/Antananarivo,260556
Minato City,Minato City,JP,35.6581,139.7515,Asia/Tokyo,260486
Fort Wayne,Fort Wayne,US,41.1306,-85.12886,America/Indiana/Indianapolis,260326
Plymouth,Plymouth,GB,50.37153,-4.14305,Europe/London,260203
Nianbo,Nianbo,CN,36.48,102.41639,Asia/Shanghai,260184
Baranagar,Baranagar,IN,22.64132,88.37727,Asia/Kolkata,260072
Skardu,Skardu,PK,35.29787,75.63372,Asia/Karachi,260000
Marawi City,Marawi City,PH,8.0034,124.28395,Asia/Manila,259993
Tampines New Town,Tampines New Town,SG,1.34917,103.94972,Asia/Singapore,259900
Qo‘qon,Qo'qon,UZ,40.52861,70.9425,Asia/Tashkent,259700
Jardim Sao Luis,Jardim Sao Luis,BR,-23.68073,-46.7394,America/Sao_Paulo,259377
Tacloban,Tacloban,PH,11.24333,125.00472,Asia/Manila,259353
Rondonópolis,Rondonopolis,BR,-16.47083,-54.63556,America/Cuiaba,259167
Changle,Changle,CN,36.70583,118.8275,Asia/Shanghai,259161
Gajuwaka,Gajuwaka,IN,17.7,83.21667,Asia/Kolkata,258944
Jining,Jining,CN,41.0275,113.10583,Asia/Shanghai,258757
North Shore,North Shore,NZ,-36.8,174.75,Pacific/Auckland,258697
Rishon LeTsiyyon,Rishon LeTsiyyon,IL,31.97102,34.78939,Asia/Jerusalem,258535
Hiratsuka,Hiratsuka,JP,35.32785,139.33735,Asia/Tokyo,258422
Stoke-on-Trent,Stoke-on-Trent,GB,53.00415,-2.18538,Europe/London,258366
Foz do Iguaçu,Foz do Iguacu,BR,-25.54778,-54.58806,America/Sao_Paulo,258248
Buffalo,Buffalo,US,42.88645,-78.87837,America/New_York,258071
Verona,Verona,IT,45.43854,10.9938,Europe/Rome,258031
Ðà Lạt,Da Lat,VN,11.94646,108.44193,Asia/Ho_Chi_Minh,258014
San Salvador de Jujuy,San Salvador de Jujuy,AR,-24.1928,-65.29342,America/Argentina/Jujuy,257970
Durham,Durham,US,35.99403,-78.89862,America/New_York,257636
Etāwah,Etawah,IN,26.77615,79.02133,Asia/Kolkata,257448
Gasteiz / Vitoria,Gasteiz / Vitoria,ES,42.84998,-2.67268,Europe/Madrid,257407
Rugao,Rugao,CN,32.37035,120.57649,Asia/Shanghai,257400
Gómez Palacio,Gomez Palacio,MX,25.56871,-103.4996,America/Monterrey,257352
Cascavel,Cascavel,BR,-24.95583,-53.45528,America/Sao_Paulo,257172
St. Petersburg,St. Petersburg,US,27.77086,-82.67927,America/New_York,257083
L'Hospitalet de Llobregat,L'Hospitalet de Llobregat,ES,41.35967,2.10028,Europe/Madrid,257038
Gdynia,Gdynia,PL,54.51889,18.53188,Europe/Warsaw,257000
Cilacap,Cilacap,ID,-7.72639,109.00944,Asia/Jakarta,256996
Irvine,Irvine,US,33.66946,-117.82311,America/Los_Angeles,256927
Kitchener,Kitchener,CA,43.42537,-80.5112,America/Toronto,256885
Suicheng,Suicheng,CN,33.8963,117.93307,Asia/Shanghai,256665
Nada,Nada,CN,19.52134,109.57895,Asia/Shanghai,256652
